1e+09	1.0E9
-1e+09	-1.0E9
1e+16	1.0E16
-1e+16	-1.0E16
1e+23	9.999999999999999E22
-1e+23	-9.999999999999999E22
1e+30	1.0E30
-1e+30	-1.0E30
1.0000000000000001e+37	1.0000000000000001E37
-1.0000000000000001e+37	-1.0000000000000001E37
1e+44	1.0E44
-1e+44	-1.0E44
1e+51	1.0E51
-1e+51	-1.0E51
1.0000000000000001e+58	1.0000000000000001E58
-1.0000000000000001e+58	-1.0000000000000001E58
1.0000000000000002e+65	1.0000000000000002E65
-1.0000000000000002e+65	-1.0000000000000002E65
1.0000000000000001e+72	1.0000000000000001E72
-1.0000000000000001e+72	-1.0000000000000001E72
1.0000000000000001e+79	1.0000000000000001E79
-1.0000000000000001e+79	-1.0000000000000001E79
1.0000000000000002e+86	1.0000000000000002E86
-1.0000000000000002e+86	-1.0000000000000002E86
1e+93	1.0E93
-1e+93	-1.0E93
1.0000000000000002e+100	1.0000000000000002E100
-1.0000000000000002e+100	-1.0000000000000002E100
1.0000000000000001e+107	1.0000000000000001E107
-1.0000000000000001e+107	-1.0000000000000001E107
1.0000000000000003e+114	1.0000000000000003E114
-1.0000000000000003e+114	-1.0000000000000003E114
1.0000000000000004e+121	1.0000000000000004E121
-1.0000000000000004e+121	-1.0000000000000004E121
1.0000000000000003e+128	1.0000000000000003E128
-1.0000000000000003e+128	-1.0000000000000003E128
1.0000000000000003e+135	1.0000000000000003E135
-1.0000000000000003e+135	-1.0000000000000003E135
1.0000000000000003e+142	1.0000000000000003E142
-1.0000000000000003e+142	-1.0000000000000003E142
1.0000000000000003e+149	1.0000000000000003E149
-1.0000000000000003e+149	-1.0000000000000003E149
1.0000000000000002e+156	1.0000000000000002E156
-1.0000000000000002e+156	-1.0000000000000002E156
1.0000000000000003e+163	1.0000000000000003E163
-1.0000000000000003e+163	-1.0000000000000003E163
1.0000000000000003e+170	1.0000000000000003E170
-1.0000000000000003e+170	-1.0000000000000003E170
1.0000000000000003e+177	1.0000000000000003E177
-1.0000000000000003e+177	-1.0000000000000003E177
1.0000000000000004e+184	1.0000000000000004E184
-1.0000000000000004e+184	-1.0000000000000004E184
1.0000000000000004e+191	1.0000000000000004E191
-1.0000000000000004e+191	-1.0000000000000004E191
1.0000000000000005e+198	1.0000000000000005E198
-1.0000000000000005e+198	-1.0000000000000005E198
1.0000000000000004e+205	1.0000000000000004E205
-1.0000000000000004e+205	-1.0000000000000004E205
1.0000000000000005e+212	1.0000000000000005E212
-1.0000000000000005e+212	-1.0000000000000005E212
1.0000000000000006e+219	1.0000000000000006E219
-1.0000000000000006e+219	-1.0000000000000006E219
1.0000000000000006e+226	1.0000000000000006E226
-1.0000000000000006e+226	-1.0000000000000006E226
1.0000000000000004e+233	1.0000000000000004E233
-1.0000000000000004e+233	-1.0000000000000004E233
1.0000000000000004e+240	1.0000000000000004E240
-1.0000000000000004e+240	-1.0000000000000004E240
1.0000000000000004e+247	1.0000000000000004E247
-1.0000000000000004e+247	-1.0000000000000004E247
1.0000000000000005e+254	1.0000000000000005E254
-1.0000000000000005e+254	-1.0000000000000005E254
1.0000000000000006e+261	1.0000000000000006E261
-1.0000000000000006e+261	-1.0000000000000006E261
1.0000000000000005e+268	1.0000000000000005E268
-1.0000000000000005e+268	-1.0000000000000005E268
1.0000000000000006e+275	1.0000000000000006E275
-1.0000000000000006e+275	-1.0000000000000006E275
1.0000000000000005e+282	1.0000000000000005E282
-1.0000000000000005e+282	-1.0000000000000005E282
1.0000000000000007e+289	1.0000000000000007E289
-1.0000000000000007e+289	-1.0000000000000007E289
1.0000000000000005e+296	1.0000000000000005E296
-1.0000000000000005e+296	-1.0000000000000005E296
1.0000000000000006e+303	1.0000000000000006E303
-1.0000000000000006e+303	-1.0000000000000006E303
1e-03	0.001
-1e-03	-0.001
9.99e-04	9.99E-4
-9.99e-04	-9.99E-4
1e+07	1.0E7
-1e+07	-1.0E7
9.999999e+06	9999999.0
-9.999999e+06	-9999999.0
9.9999995e+06	9999999.5
-9.9999995e+06	-9999999.5
1e-01	0.1
-1e-01	-0.1
2e-01	0.2
-2e-01	-0.2
3e-01	0.3
-3e-01	-0.3
3.333333333333333e-01	0.3333333333333333
-3.333333333333333e-01	-0.3333333333333333
8.920984891878728e-190	8.920984891878728E-190
7.7498057117939044e+146	7.7498057117939044E146
8.0711546551159865e+65	8.0711546551159865E65
2.619712656129823e+148	2.619712656129823E148
-2.306040475776543e-244	-2.306040475776543E-244
-1.136383348933301e+24	-1.136383348933301E24
-5.0146913756620544e+294	-5.0146913756620544E294
-7.324120725260846e+103	-7.324120725260846E103
9.903501358633594e+104	9.903501358633594E104
4.89288743812511e+104	4.89288743812511E104
-1.6207604954759431e-96	-1.6207604954759431E-96
3.8992720747759726e+01	38.992720747759726
-1.525219104179639e-127	-1.525219104179639E-127
-1.1999941325971471e+27	-1.1999941325971471E27
-1.201834915275614e+79	-1.201834915275614E79
3.7810720634690003e+164	3.7810720634690003E164
6.34889333535639e-151	6.34889333535639E-151
-2.0008609703604756e-126	-2.0008609703604756E-126
6.59871598680953e-256	6.59871598680953E-256
7.378622528884314e-225	7.378622528884314E-225
5.1518423512731e+85	5.1518423512731E85
1.2741368414668306e+14	1.2741368414668306E14
-1.652480514085309e+261	-1.652480514085309E261
2.9426365045273584e+53	2.9426365045273584E53
1.7296289800839336e-140	1.7296289800839336E-140
-5.828027831333431e+05	-582802.7831333431
-1.40080949386705e+254	-1.40080949386705E254
7.084977365239751e+227	7.084977365239751E227
-1.4694691189138225e-302	-1.4694691189138225E-302
1.2027478450739496e+120	1.2027478450739496E120
2.9857692084712947e-255	2.9857692084712947E-255
-6.207113410038552e-50	-6.207113410038552E-50
-2.6884193047076114e-222	-2.6884193047076114E-222
-4.556125852559617e+216	-4.556125852559617E216
-3.672137074134753e-121	-3.672137074134753E-121
2.4854078144631493e-210	2.4854078144631493E-210
-1.2625970313819233e+123	-1.2625970313819233E123
6.608181082372834e+126	6.608181082372834E126
3.2815583832630275e+96	3.2815583832630275E96
1.004774784053271e+304	1.004774784053271E304
3.5551764451444535e+110	3.5551764451444535E110
2.80796283402316e+130	2.80796283402316E130
-1.0132199628710682e+94	-1.0132199628710682E94
-1.2083903127314723e-122	-1.2083903127314723E-122
-7.213811606932923e+02	-721.3811606932923
-1.18986656002608e+292	-1.18986656002608E292
1.807985258353593e+246	1.807985258353593E246
9.954751121880655e+25	9.954751121880655E25
7.0976868016839645e+224	7.0976868016839645E224
1.7078296157668515e-23	1.7078296157668515E-23
1.7550819620131706e+180	1.7550819620131706E180
-1.0749228347365468e+229	-1.0749228347365468E229
-9.806168801396182e+54	-9.806168801396182E54
-2.1649143124325104e+80	-2.1649143124325104E80
8.02302740792564e+307	8.02302740792564E307
-1.6284584507505948e+156	-1.6284584507505948E156
-4.737514586758792e+26	-4.737514586758792E26
-6.982909137474e-136	-6.982909137474E-136
-4.226720131409768e+305	-4.226720131409768E305
7.161075118865759e+16	7.1610751188657592E16
-6.384013557522705e+250	-6.384013557522705E250
7.272078179835238e+205	7.272078179835238E205
-1.0049620528058988e-274	-1.0049620528058988E-274
-6.776352674382464e+248	-6.776352674382464E248
4.9469259518880285e-59	4.9469259518880285E-59
5.435143833841052e-124	5.435143833841052E-124
3.789136799256127e-202	3.789136799256127E-202
1.4002483750286851e-238	1.4002483750286851E-238
-2.3395125257941305e-284	-2.3395125257941305E-284
-3.320822511366017e-46	-3.320822511366017E-46
-3.5127773184160893e-153	-3.5127773184160893E-153
-8.893400682328786e+132	-8.893400682328786E132
-5.2451954966213475e+56	-5.2451954966213475E56
1.1130713577937637e-307	1.1130713577937637E-307
-6.222193782462938e-199	-6.222193782462938E-199
3.2533878408904715e-31	3.2533878408904715E-31
7.170292747654066e-224	7.170292747654066E-224
2.6101699177021624e-153	2.6101699177021624E-153
-2.58586360363498e+17	-2.58586360363497984E17
1.3254440884632844e-293	1.3254440884632844E-293
-1.2286519793334788e-137	-1.2286519793334788E-137
2.9205791228752098e+234	2.9205791228752098E234
-2.1841450844702862e-297	-2.1841450844702862E-297
-1.7222334704049709e+78	-1.7222334704049709E78
4.332868295573997e+188	4.332868295573997E188
-8.154107545379852e+60	-8.154107545379852E60
6.387007892221639e-50	6.387007892221639E-50
-1.386282356978436e-75	-1.386282356978436E-75
3.746761428129147e-115	3.746761428129147E-115
-4.0645089634631884e+267	-4.0645089634631884E267
3.92162905984955e-194	3.92162905984955E-194
-2.0055488700948225e+194	-2.0055488700948225E194
1.2205452179418803e-126	1.2205452179418803E-126
-1.849404304968362e-177	-1.849404304968362E-177
-1.1764717018873553e+59	-1.1764717018873553E59
-9.51158276572869e+226	-9.51158276572869E226
2.3567071426903984e+26	2.3567071426903984E26
-1.2877702744920003e-155	-1.2877702744920003E-155
4.293675921400907e-46	4.293675921400907E-46
-8.251380120816257e-296	-8.251380120816257E-296
2.452189779923554e-238	2.452189779923554E-238
-1.4407308595725473e+204	-1.4407308595725473E204
-2.415665439008096e-266	-2.415665439008096E-266
-1.2306827820850533e+207	-1.2306827820850533E207
1.1393822435111948e-228	1.1393822435111948E-228
-5.271893495199859e+286	-5.271893495199859E286
4.40151515984698e+117	4.40151515984698E117
2.2654710335948568e-79	2.2654710335948568E-79
-4.068641452004084e-180	-4.068641452004084E-180
-1.0965870489146755e-298	-1.0965870489146755E-298
-1.1033279871205486e+133	-1.1033279871205486E133
7.687968437791861e+260	7.687968437791861E260
-2.0853917325838764e+292	-2.0853917325838764E292
9.26767876130064e-143	9.26767876130064E-143
1.729652810928647e+100	1.729652810928647E100
-3.038628228694269e+159	-3.038628228694269E159
5.490849805439612e+225	5.490849805439612E225
-1.6484849582425141e+84	-1.6484849582425141E84
1.3834495325048265e-43	1.3834495325048265E-43
1.4963953151104513e-179	1.4963953151104513E-179
2.639367407702718e+258	2.639367407702718E258
2.1675643692674417e-107	2.1675643692674417E-107
9.109340168992285e-139	9.109340168992285E-139
-1.0054446083944952e+295	-1.0054446083944952E295
3.761534270928966e-269	3.761534270928966E-269
-7.02703053343116e-34	-7.02703053343116E-34
-1.5108865819793803e+160	-1.5108865819793803E160
7.059244936025006e+111	7.059244936025006E111
1.4375495741702448e+260	1.4375495741702448E260
1.9390300713225667e+242	1.9390300713225667E242
1.013455768019075e-49	1.013455768019075E-49
-2.618807403819278e-147	-2.618807403819278E-147
-1.9303866115982054e-12	-1.9303866115982054E-12
-3.8827660944450046e+223	-3.8827660944450046E223
6.433311142163352e-252	6.433311142163352E-252
-1.3579007417950695e-27	-1.3579007417950695E-27
4.89859132174926e+72	4.89859132174926E72
-1.1126379760817986e-199	-1.1126379760817986E-199
1.6711142771583255e+56	1.6711142771583255E56
3.428680602575251e-130	3.428680602575251E-130
-6.926167574563325e-208	-6.926167574563325E-208
-1.8451708623459578e-179	-1.8451708623459578E-179
6.261140361960368e+174	6.261140361960368E174
5.147007818094706e-71	5.147007818094706E-71
-5.547744713286445e+169	-5.547744713286445E169
-1.6224696013852646e-98	-1.6224696013852646E-98
-8.53412886128265e-140	-8.53412886128265E-140
1.306165073974588e-233	1.306165073974588E-233
8.460945852104611e+99	8.460945852104611E99
-1.1755997662115961e-198	-1.1755997662115961E-198
-2.6003002833989095e+271	-2.6003002833989095E271
6.689675925212424e+203	6.689675925212424E203
-6.965784880878802e+158	-6.965784880878802E158
-7.362857234280345e+239	-7.362857234280345E239
4.816415279167241e-172	4.816415279167241E-172
-4.3057840249011076e+299	-4.3057840249011076E299
-5.649605607920169e+183	-5.649605607920169E183
1.7160482977055953e+117	1.7160482977055953E117
1.1976911522132071e-08	1.1976911522132071E-8
-1.5528709135568282e-302	-1.5528709135568282E-302
-1.5665130505755058e-272	-1.5665130505755058E-272
5.0964563370469015e+65	5.0964563370469015E65
4.565869265875385e+137	4.565869265875385E137
-2.907637650347672e+301	-2.907637650347672E301
-5.754194583479064e+146	-5.754194583479064E146
1.477473613603491e-21	1.477473613603491E-21
1.8204107807666282e-251	1.8204107807666282E-251
-1.5035387985983974e-12	-1.5035387985983974E-12
1.1354184017998137e+204	1.1354184017998137E204
-2.2168023583670556e-159	-2.2168023583670556E-159
-2.613335297593319e-203	-2.613335297593319E-203
1.2217909204447803e+14	1.2217909204447803E14
7.374058574800958e+94	7.374058574800958E94
-2.09538628469552e+82	-2.09538628469552E82
7.507966446711238e+250	7.507966446711238E250
3.401087695615513e+164	3.401087695615513E164
-8.36012067782059e+72	-8.36012067782059E72
-7.032441938904805e-75	-7.032441938904805E-75
-6.389983296492987e-59	-6.389983296492987E-59
-1.2937439180093215e+235	-1.2937439180093215E235
-2.7902393178032572e-67	-2.7902393178032572E-67
-9.04984278863139e+150	-9.04984278863139E150
1.5058869048059193e-152	1.5058869048059193E-152
-1.1542164033302105e-211	-1.1542164033302105E-211
-9.023270583180703e+53	-9.023270583180703E53
2.71770883924281e+94	2.71770883924281E94
2.491909788694974e+182	2.491909788694974E182
3.2683895592764353e-46	3.2683895592764353E-46
1.2757086430728798e-293	1.2757086430728798E-293
5.317176911544164e+204	5.317176911544164E204
-1.5621764977299943e+68	-1.5621764977299943E68
2.0284104388736548e+148	2.0284104388736548E148
-4.389715003427437e-93	-4.389715003427437E-93
3.0584852702015816e-266	3.0584852702015816E-266
1.456181523463415e+185	1.456181523463415E185
-2.034468743294139e+209	-2.034468743294139E209
1.9587428857156114e+102	1.9587428857156114E102
-8.269616925004801e-293	-8.269616925004801E-293
1.174105067090414e-212	1.174105067090414E-212
1.0986775512965933e-81	1.0986775512965933E-81
2.461513115850184e+299	2.461513115850184E299
4.641633491064999e+300	4.641633491064999E300
7.572944337992876e+27	7.572944337992876E27
4.295399074954035e+64	4.295399074954035E64
4.577810267615021e+33	4.577810267615021E33
-2.1685812451581042e-243	-2.1685812451581042E-243
-5.923613581498872e-214	-5.923613581498872E-214
-5.366679787201951e-79	-5.366679787201951E-79
2.12827991712591e-32	2.12827991712591E-32
1.4784755981399387e+219	1.4784755981399387E219
-3.2735675741088437e-242	-3.2735675741088437E-242
7.533145137445928e-33	7.533145137445928E-33
1.054215403626955e+232	1.054215403626955E232
1.7284693837690727e+157	1.7284693837690727E157
8.169127786040709e+183	8.169127786040709E183
-1.1234312214193996e-64	-1.1234312214193996E-64
-5.630456798718325e+140	-5.630456798718325E140
-1.179351193331242e+168	-1.179351193331242E168
1.2987919924342581e+152	1.2987919924342581E152
-4.399490801555083e+246	-4.399490801555083E246
-1.047701828766469e-90	-1.047701828766469E-90
-5.617731262284135e+130	-5.617731262284135E130
-4.873857349935795e+195	-4.873857349935795E195
-4.561981665950906e-66	-4.561981665950906E-66
5.873535452381642e-32	5.873535452381642E-32
1.02711381896734e+102	1.02711381896734E102
-1.398685212296581e-138	-1.398685212296581E-138
4.731159874136579e+261	4.731159874136579E261
2.0625324282455585e-86	2.0625324282455585E-86
3.9780782730193796e-160	3.9780782730193796E-160
-4.194655304477099e-157	-4.194655304477099E-157
-2.578884044801082e+200	-2.578884044801082E200
-4.980756107047377e-21	-4.980756107047377E-21
-8.781151218509061e-50	-8.781151218509061E-50
3.31447493483328e+162	3.31447493483328E162
-1.8933579213344488e-129	-1.8933579213344488E-129
-1.863895922915434e-183	-1.863895922915434E-183
-1.031755066536239e+244	-1.031755066536239E244
2.4276667670380774e-14	2.4276667670380774E-14
-1.4865890751693946e-191	-1.4865890751693946E-191
-4.8750722408398396e-95	-4.8750722408398396E-95
-5.1426692862557416e-23	-5.1426692862557416E-23
2.0057851097213422e-88	2.0057851097213422E-88
-6.430221994850488e+199	-6.430221994850488E199
-3.420235519140784e-120	-3.420235519140784E-120
-1.4905802815668104e+90	-1.4905802815668104E90
2.5325133723502944e+241	2.5325133723502944E241
7.417065179638366e+90	7.417065179638366E90
4.572633065304548e+62	4.572633065304548E62
-3.213228075152609e+207	-3.213228075152609E207
-9.042680291539246e-210	-9.042680291539246E-210
1.604599007774466e-186	1.604599007774466E-186
-2.8401594434513797e+125	-2.8401594434513797E125
-1.448303855692908e+41	-1.448303855692908E41
-9.002232124540195e+239	-9.002232124540195E239
7.255799063725292e+235	7.255799063725292E235
5.620796859140382e+136	5.620796859140382E136
-1.9566536201662368e-70	-1.9566536201662368E-70
1.7430045443541694e-239	1.7430045443541694E-239
3.3963902775031703e+46	3.3963902775031703E46
2.0785731811007863e+63	2.0785731811007863E63
4.316305569678996e-136	4.316305569678996E-136
1.1100721131519546e+141	1.1100721131519546E141
8.737892201901071e+254	8.737892201901071E254
-1.0234356412785808e-248	-1.0234356412785808E-248
-1.4315386232707082e+203	-1.4315386232707082E203
-1.0378949131136292e+130	-1.0378949131136292E130
-1.8859731834801696e+37	-1.8859731834801696E37
3.654962155629463e-80	3.654962155629463E-80
1.917942728914011e-137	1.917942728914011E-137
7.56593651066991e+114	7.56593651066991E114
1.5916881068426041e-254	1.5916881068426041E-254
1.9763143791208629e-131	1.9763143791208629E-131
1.7292781352312248e+122	1.7292781352312248E122
5.283682154123878e-210	5.283682154123878E-210
-2.087055252420749e-30	-2.087055252420749E-30
4.632848353558805e-265	4.632848353558805E-265
4.455381144563459e+247	4.455381144563459E247
-8.921796891578155e-01	-0.8921796891578155
-1.3665013874191538e-218	-1.3665013874191538E-218
1.6154973469010868e+30	1.6154973469010868E30
7.203449049983211e-262	7.203449049983211E-262
-7.17911587658019e+238	-7.17911587658019E238
8.988946041051758e-188	8.988946041051758E-188
5.581986050729227e+175	5.581986050729227E175
-4.1018732421673685e+60	-4.1018732421673685E60
-6.125614394991635e-233	-6.125614394991635E-233
3.431579521794552e+12	3.431579521794552E12
8.448688668133024e+59	8.448688668133024E59
-4.939995490859085e+120	-4.939995490859085E120
4.540351344401019e+307	4.540351344401019E307
-7.633274500987222e-145	-7.633274500987222E-145
-3.827021076666183e+241	-3.827021076666183E241
8.591399868725339e-297	8.591399868725339E-297
-1.8895579010100696e-125	-1.8895579010100696E-125
-3.125110930499174e+113	-3.125110930499174E113
4.30456763870112e+307	4.30456763870112E307
-7.453074443568283e+183	-7.453074443568283E183
9.488265329862383e-199	9.488265329862383E-199
-2.350201289365364e+86	-2.350201289365364E86
6.211196764282841e+32	6.211196764282841E32
4.185850671802162e+34	4.185850671802162E34
-5.1558596976040135e-288	-5.1558596976040135E-288
-1.5756849695157272e+82	-1.5756849695157272E82
2.857476743854386e+27	2.857476743854386E27
-1.649387629940158e-91	-1.649387629940158E-91
-3.691762805399461e+30	-3.691762805399461E30
4.890428026248729e-269	4.890428026248729E-269
5.115274110457838e+35	5.115274110457838E35
9.807258049213226e-259	9.807258049213226E-259
-8.130979089706531e-219	-8.130979089706531E-219
-1.9919237154295692e-155	-1.9919237154295692E-155
2.4909841946589427e+242	2.4909841946589427E242
2.09004258940302e-212	2.09004258940302E-212
3.6253120712295837e+188	3.6253120712295837E188
8.160666188210231e+246	8.160666188210231E246
7.5830381868534125e-121	7.5830381868534125E-121
1.2486610846098662e+22	1.2486610846098662E22
6.035521461137174e-37	6.035521461137174E-37
1.624148913794277e+304	1.624148913794277E304
3.626090559790191e-88	3.626090559790191E-88
-1.0506068346231688e-172	-1.0506068346231688E-172
1.9189459912201006e+135	1.9189459912201006E135
1.104426323916408e-34	1.104426323916408E-34
5.768663415240939e+103	5.768663415240939E103
-7.290382378420056e+13	-7.290382378420056E13
1.323856755311351e+62	1.323856755311351E62
1.604060180741049e+171	1.604060180741049E171
-1.8733576273509276e+224	-1.8733576273509276E224
-9.265779388580577e+67	-9.265779388580577E67
-3.210356734899477e-254	-3.210356734899477E-254
-7.74232856530619e+220	-7.74232856530619E220
4.440112295344057e-215	4.440112295344057E-215
8.503261522610863e+96	8.503261522610863E96
-3.867135054728684e-30	-3.867135054728684E-30
8.381272055615782e-279	8.381272055615782E-279
-7.101267868291846e+204	-7.101267868291846E204
6.793151101784991e+140	6.793151101784991E140
-6.304585209389304e+173	-6.304585209389304E173
1.8152439259576608e+301	1.8152439259576608E301
-3.6108737787335245e+101	-3.6108737787335245E101
3.870078862088622e-142	3.870078862088622E-142
1.373771718594676e+292	1.373771718594676E292
4.562972691001607e-178	4.562972691001607E-178
-1.046649276645562e-302	-1.046649276645562E-302
6.031391250077214e-236	6.031391250077214E-236
-1.0736625126767144e-96	-1.0736625126767144E-96
-1.5876764486096403e-119	-1.5876764486096403E-119
-8.73509000994502e+139	-8.73509000994502E139
-2.967267958973253e-106	-2.967267958973253E-106
6.776969599551788e-206	6.776969599551788E-206
-9.854751789068623e+47	-9.854751789068623E47
-9.38169193842919e+100	-9.38169193842919E100
-4.124560630358979e+301	-4.124560630358979E301
-4.797164734268903e-150	-4.797164734268903E-150
-7.269917267896978e+100	-7.269917267896978E100
-1.8645757219118534e-170	-1.8645757219118534E-170
8.418477104249391e-165	8.418477104249391E-165
-2.1457122261037696e-193	-2.1457122261037696E-193
-1.0279260199346254e+80	-1.0279260199346254E80
6.9209977274499125e+137	6.9209977274499125E137
-5.214064314699825e+133	-5.214064314699825E133
3.465355895190501e-134	3.465355895190501E-134
-2.301596674422777e-57	-2.301596674422777E-57
1.0687386759418857e+160	1.0687386759418857E160
1.3715126343876004e-17	1.3715126343876004E-17
3.398879762550444e-146	3.398879762550444E-146
5.289005725354328e-234	5.289005725354328E-234
-2.087466173336953e-04	-2.087466173336953E-4
-9.967030879793545e+241	-9.967030879793545E241
6.240281253769459e+147	6.240281253769459E147
-2.3205464716665925e+153	-2.3205464716665925E153
6.922745359766821e+59	6.922745359766821E59
3.9041942896706936e+228	3.9041942896706936E228
1.1989029242032919e-157	1.1989029242032919E-157
1.8148706732811073e+291	1.8148706732811073E291
-1.4632369106445531e-145	-1.4632369106445531E-145
-7.2629739020129086e+106	-7.2629739020129086E106
-1.4618011215289427e+214	-1.4618011215289427E214
5.694707211244152e+246	5.694707211244152E246
-4.021343791573639e+172	-4.021343791573639E172
-1.2340863553280475e-98	-1.2340863553280475E-98
2.5520536933911584e-267	2.5520536933911584E-267
5.2917144439409676e-108	5.2917144439409676E-108
-4.8849176152206995e+119	-4.8849176152206995E119
5.799681642666115e-300	5.799681642666115E-300
2.930130988658166e-141	2.930130988658166E-141
-1.4577752868035095e+05	-145777.52868035095
-1.5496798592810852e+117	-1.5496798592810852E117
-2.434301328789514e+150	-2.434301328789514E150
-2.629431863857579e+68	-2.629431863857579E68
1.4914983786307266e+170	1.4914983786307266E170
-2.372659138036267e-77	-2.372659138036267E-77
-7.112566157123933e+171	-7.112566157123933E171
-5.205503966556721e+44	-5.205503966556721E44
-4.667206712619586e+17	-4.6672067126195859E17
-9.295582852313733e+304	-9.295582852313733E304
7.966923891225103e-238	7.966923891225103E-238
-1.843863004552192e-248	-1.843863004552192E-248
-6.555988596162109e-94	-6.555988596162109E-94
1.7976931348623157e+308	1.7976931348623157E308
